datetime,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,EnergyProduced(Wh)
2021-07-16 01:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-16 02:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-16 03:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-16 04:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-16 05:15:00,72.0,72.0,,100.0,SCT:04 120,0.0
2021-07-16 06:15:00,73.0,73.0,,100.0,OVC:08 110,0.0
2021-07-16 07:15:00,77.0,74.0,,89.0,BKN:07 7 BKN:07 110,53.0
2021-07-16 08:15:00,79.0,75.0,,84.0,SCT:04 11,158.0
2021-07-16 09:15:00,82.0,77.0,,79.0,SCT:04 15,281.0
2021-07-16 10:15:00,86.0,80.0,,75.0,SCT:04 21,726.0
2021-07-16 11:15:00,88.0,80.0,,70.0,CLR:00,1149.0
2021-07-16 12:15:00,88.0,80.0,,70.0,SCT:04 29 SCT:04 36,1384.0
2021-07-16 13:15:00,90.0,79.0,,63.0,BKN:07 35 BKN:07 44 BKN:07 65,1630.0
2021-07-16 14:15:00,90.0,79.0,,63.0,SCT:04 40,1364.0
2021-07-16 15:15:00,91.0,78.0,,56.0,CLR:00,1586.0
2021-07-16 16:15:00,91.0,78.0,,56.0,CLR:00,1829.0
2021-07-16 17:15:00,84.0,78.0,,74.0,CLR:00,512.0
2021-07-16 18:15:00,84.0,76.0,,66.0,CLR:00,886.0
2021-07-16 19:15:00,81.0,75.0,,79.0,CLR:00,752.0
2021-07-16 20:15:00,77.0,74.0,,89.0,CLR:00,2.0
2021-07-16 21:15:00,77.0,76.0,,94.0,SCT:04 33 BKN:07 40 BKN:07 46,0.0
2021-07-16 22:15:00,77.0,74.0,,89.0,CLR:00,0.0
2021-07-16 23:15:00,77.0,74.0,,89.0,SCT:04 31 SCT:04 40,0.0
2021-07-17 00:15:00,77.0,74.0,,89.0,CLR:00,0.0
2021-07-17 01:15:00,77.0,74.0,,89.0,CLR:00,0.0
2021-07-17 02:15:00,73.0,73.0,,100.0,CLR:00,0.0
2021-07-17 03:15:00,73.0,73.0,,100.0,CLR:00,0.0
2021-07-17 04:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-17 05:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-17 06:15:00,73.0,73.0,,100.0,SCT:04 5,0.0
2021-07-17 07:15:00,77.0,74.0,,89.0,BKN:07 7 BKN:07 13,69.0
2021-07-17 08:15:00,81.0,75.0,,79.0,SCT:04 14,119.0
2021-07-17 09:15:00,82.0,77.0,,79.0,SCT:04 18,250.0
2021-07-17 10:15:00,86.0,78.0,,70.0,BKN:07 22,713.0
2021-07-17 11:15:00,86.0,80.0,,75.0,BKN:07 27 BKN:07 35,1171.0
2021-07-17 12:15:00,90.0,81.0,,66.0,SCT:04 31 SCT:04 42 BKN:07 50,1382.0
2021-07-17 13:15:00,90.0,79.0,,63.0,SCT:04 33 SCT:04 48 SCT:04 50,1455.0
2021-07-17 14:15:00,90.0,79.0,,63.0,SCT:04 40 BKN:07 50,1834.0
2021-07-17 15:15:00,86.0,78.0,,70.0,BKN:07 42 BKN:07 50,1893.0
2021-07-17 16:15:00,73.0,73.0,0.2,100.0,SCT:04 13 BKN:07 48 OVC:08 85,43.0
2021-07-17 17:15:00,77.0,74.0,,89.0,SCT:04 45 SCT:04 60 BKN:07 90,247.0
2021-07-17 18:15:00,77.0,77.0,,100.0,CLR:00,157.0
2021-07-17 19:15:00,77.0,77.0,,100.0,CLR:00,127.0
2021-07-17 20:15:00,77.0,76.0,,94.0,CLR:00,0.0
2021-07-17 21:15:00,75.0,74.0,,94.0,CLR:00,0.0
2021-07-17 22:15:00,73.0,73.0,,100.0,CLR:00,0.0
2021-07-17 23:15:00,73.0,73.0,,100.0,CLR:00,0.0
2021-07-18 00:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-18 01:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-18 02:15:00,72.0,72.0,,100.0,SCT:04 45,0.0
2021-07-18 03:15:00,72.0,71.0,,94.0,CLR:00,0.0
2021-07-18 04:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-18 05:15:00,72.0,72.0,,100.0,BKN:07 9,0.0
2021-07-18 06:15:00,73.0,73.0,,100.0,BKN:07 9,0.0
2021-07-18 07:15:00,77.0,74.0,,89.0,BKN:07 7,125.0
2021-07-18 08:15:00,79.0,75.0,,84.0,CLR:00,261.0
2021-07-18 09:15:00,79.0,75.0,,84.0,CLR:00,533.0
2021-07-18 10:15:00,82.0,76.0,,74.0,SCT:04 22,711.0
2021-07-18 11:15:00,86.0,78.0,,70.0,SCT:04 22,1109.0
2021-07-18 12:15:00,84.0,76.0,,70.0,CLR:00,917.0
2021-07-18 13:15:00,84.0,79.0,,79.0,CLR:00,753.0
2021-07-18 14:15:00,88.0,77.0,,62.0,CLR:00,1405.0
2021-07-18 15:15:00,88.0,77.0,,59.0,CLR:00,1949.0
2021-07-18 16:15:00,86.0,76.0,,62.0,CLR:00,1873.0
2021-07-18 17:15:00,82.0,76.0,,74.0,SCT:04 120,431.0
2021-07-18 18:15:00,82.0,76.0,,74.0,CLR:00,232.0
2021-07-18 19:15:00,72.0,71.0,0.02,94.0,SCT:04 55 OVC:08 75,55.0
2021-07-18 21:15:00,70.0,70.0,,100.0,SCT:04 80 BKN:07 90 OVC:08 120,0.0
2021-07-18 22:15:00,70.0,70.0,,100.0,SCT:04 80 OVC:08 110,0.0
2021-07-18 23:15:00,70.0,70.0,,100.0,SCT:04 110,0.0
2021-07-19 00:15:00,70.0,70.0,,100.0,SCT:04 95 BKN:07 120,0.0
2021-07-19 01:15:00,72.0,71.0,0.01,94.0,SCT:04 3 OVC:08 42,0.0
2021-07-19 02:15:00,72.0,71.0,,94.0,OVC:08 5,0.0
2021-07-19 03:15:00,72.0,71.0,0.03,94.0,BKN:07 5 BKN:07 8 OVC:08 27,0.0
2021-07-19 04:15:00,72.0,71.0,0.01,94.0,SCT:04 45 BKN:07 75 OVC:08 85,0.0
2021-07-19 05:15:00,72.0,71.0,,94.0,BKN:07 3 BKN:07 10 OVC:08 70,0.0
2021-07-19 06:15:00,72.0,71.0,,94.0,OVC:08 5,0.0
2021-07-19 07:15:00,72.0,71.0,,94.0,OVC:08 5,99.0
2021-07-19 08:15:00,72.0,72.0,,100.0,OVC:08 5,185.0
2021-07-19 09:15:00,73.0,72.0,,94.0,BKN:07 9 OVC:08 55,248.0
2021-07-19 10:15:00,73.0,72.0,0.01,94.0,SCT:04 7 BKN:07 12 OVC:08 45,235.0
2021-07-19 11:15:00,73.0,72.0,0.06,94.0,BKN:07 8 BKN:07 15 OVC:08 33,443.0
2021-07-19 12:15:00,73.0,73.0,0.01,100.0,BKN:07 6 BKN:07 15 OVC:08 45,365.0
2021-07-19 13:15:00,73.0,72.0,0.13,94.0,SCT:04 5 BKN:07 18 OVC:08 34,153.0
2021-07-19 14:15:00,73.0,72.0,0.02,94.0,BKN:07 5 OVC:08 10,217.0
2021-07-19 15:15:00,73.0,72.0,,94.0,BKN:07 7 BKN:07 19 OVC:08 25,524.0
2021-07-19 16:15:00,73.0,72.0,,94.0,BKN:07 9 OVC:08 23,608.0
2021-07-19 17:15:00,72.0,71.0,,94.0,OVC:08 7,319.0
2021-07-19 18:15:00,72.0,71.0,,94.0,SCT:04 7 OVC:08 30,56.0
2021-07-19 19:15:00,72.0,71.0,,94.0,BKN:07 7 BKN:07 12 OVC:08 36,34.0
2021-07-19 20:15:00,72.0,71.0,,94.0,SCT:04 15 BKN:07 20 OVC:08 47,0.0
2021-07-19 21:15:00,70.0,70.0,,100.0,OVC:08 15,0.0
2021-07-19 22:15:00,72.0,71.0,,94.0,OVC:08 10,0.0
2021-07-19 23:15:00,70.0,70.0,,100.0,OVC:08 7,0.0
2021-07-20 00:15:00,70.0,70.0,,100.0,SCT:04 7 BKN:07 13 OVC:08 37,0.0
2021-07-20 01:15:00,70.0,70.0,,100.0,OVC:08 9,0.0
2021-07-20 02:15:00,70.0,70.0,,100.0,SCT:04 6 OVC:08 13,0.0
2021-07-20 03:15:00,68.0,68.0,,100.0,SCT:04 7 BKN:07 13 BKN:07 21,0.0
2021-07-20 04:15:00,68.0,68.0,,100.0,CLR:00,0.0
2021-07-20 05:15:00,68.0,67.0,,94.0,CLR:00,0.0
2021-07-20 06:15:00,68.0,68.0,,100.0,CLR:00,2.0
2021-07-20 07:15:00,70.0,69.0,,94.0,BKN:07 49,75.0
2021-07-20 08:15:00,73.0,69.0,,78.0,CLR:00,184.0
2021-07-20 09:15:00,77.0,70.0,,69.0,CLR:00,298.0
2021-07-20 10:15:00,81.0,72.0,,66.0,CLR:00,760.0
2021-07-20 11:15:00,81.0,71.0,,62.0,CLR:00,989.0
2021-07-20 12:15:00,82.0,71.0,,58.0,CLR:00,1300.0
2021-07-20 14:15:00,81.0,72.0,,66.0,CLR:00,947.0
2021-07-20 15:15:00,82.0,73.0,,62.0,CLR:00,946.0
2021-07-20 16:15:00,82.0,73.0,,62.0,CLR:00,1104.0
2021-07-20 17:15:00,81.0,75.0,,74.0,CLR:00,719.0
2021-07-20 18:15:00,79.0,74.0,,79.0,CLR:00,205.0
2021-07-20 19:15:00,75.0,74.0,,94.0,SCT:04 40,47.0
2021-07-20 20:15:00,73.0,72.0,,94.0,SCT:04 40,0.0
2021-07-20 21:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-20 22:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-20 23:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-21 00:15:00,72.0,72.0,,100.0,OVC:08 120,0.0
2021-07-21 01:15:00,72.0,72.0,,100.0,BKN:07 120,0.0
2021-07-21 02:15:00,72.0,72.0,,100.0,OVC:08 110,0.0
2021-07-21 03:15:00,72.0,72.0,,100.0,OVC:08 100,0.0
2021-07-21 04:15:00,72.0,72.0,,100.0,OVC:08 110,0.0
2021-07-21 05:15:00,72.0,72.0,,100.0,OVC:08 100,0.0
2021-07-21 06:15:00,72.0,72.0,,100.0,SCT:04 60 BKN:07 100 OVC:08 120,0.0
2021-07-21 07:15:00,75.0,73.0,,89.0,SCT:04 120,112.0
2021-07-21 08:15:00,77.0,74.0,,83.0,CLR:00,249.0
2021-07-21 09:15:00,79.0,73.0,,74.0,CLR:00,376.0
2021-07-21 10:15:00,82.0,75.0,,70.0,CLR:00,723.0
2021-07-21 11:15:00,84.0,74.0,,62.0,CLR:00,1158.0
2021-07-21 12:15:00,86.0,74.0,,55.0,CLR:00,1498.0
2021-07-21 13:15:00,88.0,74.0,,52.0,CLR:00,1701.0
2021-07-21 14:15:00,88.0,76.0,,55.0,CLR:00,1841.0
2021-07-21 15:15:00,88.0,76.0,,55.0,CLR:00,1669.0
2021-07-21 16:15:00,88.0,77.0,,59.0,CLR:00,1634.0
2021-07-21 17:15:00,86.0,76.0,,62.0,CLR:00,1151.0
2021-07-21 18:15:00,84.0,76.0,,70.0,CLR:00,864.0
2021-07-21 19:15:00,79.0,75.0,,84.0,CLR:00,320.0
2021-07-21 20:15:00,75.0,74.0,,94.0,CLR:00,4.0
2021-07-21 21:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-21 22:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-21 23:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-22 00:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-22 01:15:00,72.0,71.0,,94.0,CLR:00,0.0
2021-07-22 02:15:00,72.0,71.0,,94.0,SCT:04 80,0.0
2021-07-22 03:15:00,72.0,71.0,,94.0,CLR:00,0.0
2021-07-22 04:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-22 05:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-22 06:15:00,73.0,70.0,,83.0,CLR:00,0.0
2021-07-22 07:15:00,73.0,71.0,,89.0,CLR:00,87.0
2021-07-22 08:15:00,77.0,72.0,,79.0,CLR:00,193.0
2021-07-22 09:15:00,81.0,75.0,,74.0,CLR:00,341.0
2021-07-22 10:15:00,82.0,75.0,,70.0,CLR:00,688.0
2021-07-22 11:15:00,82.0,75.0,,70.0,BKN:07 23,1153.0
2021-07-22 12:15:00,84.0,76.0,,66.0,SCT:04 29,1453.0
2021-07-22 13:15:00,86.0,76.0,,62.0,SCT:04 34 BKN:07 41 BKN:07 46,1339.0
2021-07-22 14:15:00,86.0,75.0,,59.0,CLR:00,1491.0
2021-07-22 15:15:00,88.0,77.0,,59.0,SCT:04 43,1527.0
2021-07-22 16:15:00,86.0,76.0,,62.0,CLR:00,1551.0
2021-07-22 17:15:00,86.0,76.0,,62.0,CLR:00,1266.0
2021-07-22 18:15:00,82.0,75.0,,70.0,CLR:00,894.0
2021-07-22 19:15:00,81.0,75.0,,74.0,SCT:04 43,330.0
2021-07-22 20:15:00,79.0,74.0,,79.0,SCT:04 41,0.0
2021-07-22 21:15:00,77.0,74.0,,83.0,SCT:04 43 BKN:07 50,0.0
2021-07-22 22:15:00,77.0,74.0,,83.0,BKN:07 47 BKN:07 55,0.0
2021-07-22 23:15:00,75.0,70.0,,78.0,BKN:07 50,0.0
2021-07-23 00:15:00,73.0,70.0,,83.0,SCT:04 50,0.0
2021-07-23 01:15:00,72.0,69.0,,88.0,CLR:00,0.0
2021-07-23 02:15:00,68.0,68.0,,100.0,CLR:00,0.0
2021-07-23 03:15:00,68.0,67.0,,94.0,CLR:00,0.0
2021-07-23 04:15:00,68.0,67.0,,94.0,CLR:00,0.0
2021-07-23 05:15:00,66.0,66.0,,100.0,CLR:00,0.0
2021-07-23 06:15:00,68.0,68.0,,100.0,CLR:00,1.0
2021-07-23 07:15:00,72.0,68.0,,83.0,CLR:00,83.0
2021-07-23 08:15:00,77.0,70.0,,69.0,CLR:00,184.0
2021-07-23 09:15:00,79.0,69.0,,61.0,CLR:00,293.0
2021-07-23 10:15:00,82.0,73.0,,62.0,CLR:00,729.0
2021-07-23 11:15:00,82.0,73.0,,62.0,SCT:04 32,1163.0
2021-07-23 12:15:00,84.0,73.0,,58.0,SCT:04 34,1436.0
2021-07-23 13:15:00,86.0,73.0,,52.0,CLR:00,1233.0
2021-07-23 14:15:00,86.0,74.0,,55.0,SCT:04 43,1543.0
2021-07-23 15:15:00,86.0,73.0,,52.0,CLR:00,1878.0
2021-07-23 16:15:00,86.0,74.0,,55.0,CLR:00,1540.0
2021-07-23 17:15:00,86.0,73.0,,52.0,CLR:00,1433.0
2021-07-23 18:15:00,82.0,73.0,,62.0,CLR:00,1007.0
2021-07-23 19:15:00,79.0,72.0,,70.0,CLR:00,399.0
2021-07-23 20:15:00,72.0,71.0,,94.0,CLR:00,2.0
2021-07-23 21:15:00,72.0,71.0,,94.0,CLR:00,0.0
2021-07-23 22:15:00,70.0,70.0,,100.0,SCT:04 50,0.0
2021-07-23 23:15:00,73.0,69.0,,78.0,CLR:00,0.0
2021-07-24 00:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-24 01:15:00,68.0,68.0,,100.0,CLR:00,0.0
2021-07-24 02:15:00,68.0,67.0,,94.0,CLR:00,0.0
2021-07-24 03:15:00,66.0,65.0,,94.0,CLR:00,0.0
2021-07-24 04:15:00,64.0,64.0,,100.0,CLR:00,0.0
2021-07-24 05:15:00,64.0,64.0,,100.0,CLR:00,0.0
2021-07-24 06:15:00,68.0,67.0,,94.0,CLR:00,2.0
2021-07-24 07:15:00,72.0,69.0,,88.0,CLR:00,76.0
2021-07-24 08:15:00,77.0,69.0,,65.0,CLR:00,150.0
2021-07-24 09:15:00,79.0,69.0,,61.0,CLR:00,267.0
2021-07-24 10:15:00,81.0,71.0,,62.0,CLR:00,714.0
2021-07-24 11:15:00,82.0,73.0,,62.0,CLR:00,1104.0
2021-07-24 12:15:00,84.0,73.0,,58.0,CLR:00,1472.0
2021-07-24 13:15:00,84.0,73.0,,58.0,SCT:04 40 SCT:04 48,1299.0
2021-07-24 14:15:00,86.0,74.0,,55.0,CLR:00,1863.0
2021-07-24 15:15:00,86.0,74.0,,55.0,SCT:04 41,1815.0
2021-07-24 16:15:00,86.0,74.0,,55.0,SCT:04 43,1668.0
2021-07-24 17:15:00,84.0,73.0,,58.0,CLR:00,1305.0
2021-07-24 18:15:00,82.0,73.0,,62.0,CLR:00,1023.0
2021-07-24 19:15:00,79.0,73.0,,74.0,CLR:00,366.0
2021-07-24 20:15:00,73.0,71.0,,89.0,CLR:00,0.0
2021-07-24 21:15:00,75.0,70.0,,78.0,CLR:00,0.0
2021-07-24 22:15:00,75.0,70.0,,78.0,CLR:00,0.0
2021-07-24 23:15:00,73.0,70.0,,83.0,CLR:00,0.0
2021-07-25 00:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-25 01:15:00,70.0,69.0,,94.0,BKN:07 70,0.0
2021-07-25 02:15:00,70.0,69.0,,94.0,OVC:08 70,0.0
2021-07-25 03:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-25 04:15:00,68.0,68.0,,100.0,SCT:04 70,0.0
2021-07-25 05:15:00,68.0,68.0,,100.0,SCT:04 65 OVC:08 80,0.0
2021-07-25 06:15:00,70.0,70.0,,100.0,SCT:04 65 OVC:08 80,1.0
2021-07-25 07:15:00,72.0,69.0,,88.0,CLR:00,76.0
2021-07-25 08:15:00,75.0,72.0,,83.0,CLR:00,211.0
2021-07-25 09:15:00,79.0,73.0,,74.0,CLR:00,383.0
2021-07-25 10:15:00,82.0,74.0,,66.0,SCT:04 70,651.0
2021-07-25 11:15:00,82.0,74.0,,66.0,BKN:07 65,1019.0
2021-07-25 12:15:00,86.0,75.0,,59.0,CLR:00,1191.0
2021-07-25 13:15:00,86.0,76.0,,62.0,SCT:04 80,1753.0
2021-07-25 14:15:00,88.0,76.0,,55.0,CLR:00,1589.0
2021-07-25 15:15:00,88.0,77.0,,59.0,CLR:00,1871.0
2021-07-25 16:15:00,88.0,76.0,,55.0,SCT:04 42,1626.0
2021-07-25 17:15:00,86.0,75.0,,59.0,SCT:04 70,1311.0
2021-07-25 18:15:00,82.0,75.0,,70.0,CLR:00,1005.0
2021-07-25 19:15:00,79.0,75.0,,84.0,CLR:00,437.0
2021-07-25 20:15:00,77.0,74.0,,83.0,CLR:00,0.0
2021-07-25 21:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-25 22:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-25 23:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-26 00:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-26 01:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-26 02:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-26 03:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-26 04:15:00,72.0,72.0,,100.0,CLR:00,0.0
2021-07-26 05:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-26 06:15:00,72.0,72.0,,100.0,CLR:00,2.0
2021-07-26 07:15:00,75.0,74.0,,94.0,CLR:00,65.0
2021-07-26 08:15:00,79.0,76.0,,89.0,SCT:04 9,218.0
2021-07-26 09:15:00,81.0,75.0,,79.0,CLR:00,403.0
2021-07-26 10:15:00,86.0,77.0,,66.0,CLR:00,700.0
2021-07-26 11:15:00,86.0,77.0,,66.0,CLR:00,977.0
2021-07-26 12:15:00,88.0,77.0,,62.0,CLR:00,1268.0
2021-07-26 13:15:00,90.0,77.0,,55.0,CLR:00,1569.0
2021-07-26 14:15:00,90.0,78.0,,59.0,SCT:04 42,1780.0
2021-07-26 15:15:00,91.0,78.0,,52.0,CLR:00,1789.0
2021-07-26 16:15:00,88.0,79.0,,66.0,CLR:00,1607.0
2021-07-26 17:15:00,86.0,80.0,,75.0,CLR:00,518.0
2021-07-26 18:15:00,84.0,80.0,,84.0,CLR:00,275.0
2021-07-26 19:15:00,81.0,80.0,,94.0,SCT:04 100,102.0
2021-07-26 20:15:00,81.0,80.0,,94.0,BKN:07 70 OVC:08 100,0.0
2021-07-26 21:15:00,79.0,78.0,,94.0,SCT:04 60 SCT:04 70,0.0
2021-07-26 22:15:00,81.0,78.0,,89.0,OVC:08 60,0.0
2021-07-26 23:15:00,77.0,74.0,,83.0,BKN:07 21 OVC:08 31,0.0
2021-07-27 00:15:00,73.0,72.0,0.03,94.0,SCT:04 7 BKN:07 15 OVC:08 21,0.0
2021-07-27 01:15:00,72.0,72.0,0.73,100.0,OVC:08 7,0.0
2021-07-27 02:15:00,72.0,72.0,0.02,100.0,OVC:08 5,0.0
2021-07-27 03:15:00,70.0,70.0,,100.0,SCT:04 7,0.0
2021-07-27 04:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-27 05:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-27 06:15:00,72.0,71.0,,94.0,CLR:00,1.0
2021-07-27 07:15:00,73.0,72.0,,94.0,CLR:00,76.0
2021-07-27 08:15:00,77.0,74.0,,83.0,CLR:00,216.0
2021-07-27 09:15:00,82.0,76.0,,74.0,CLR:00,222.0
2021-07-27 10:15:00,84.0,76.0,,70.0,CLR:00,708.0
2021-07-27 11:15:00,86.0,78.0,,70.0,SCT:04 26,1180.0
2021-07-27 12:15:00,90.0,79.0,,63.0,SCT:04 30 SCT:04 50,1483.0
2021-07-27 13:15:00,90.0,79.0,,63.0,SCT:04 40,1210.0
2021-07-27 14:15:00,90.0,78.0,,59.0,CLR:00,1607.0
2021-07-27 15:15:00,90.0,78.0,,59.0,CLR:00,1707.0
2021-07-27 16:15:00,90.0,82.0,,71.0,SCT:04 37,1017.0
2021-07-27 17:15:00,90.0,81.0,,66.0,CLR:00,1508.0
2021-07-27 18:15:00,86.0,81.0,,79.0,CLR:00,1010.0
2021-07-27 19:15:00,81.0,80.0,,94.0,CLR:00,368.0
2021-07-27 20:15:00,79.0,74.0,,79.0,CLR:00,0.0
2021-07-27 21:15:00,77.0,74.0,,89.0,CLR:00,0.0
2021-07-27 22:15:00,75.0,74.0,,94.0,CLR:00,0.0
2021-07-27 23:15:00,75.0,74.0,,94.0,CLR:00,0.0
2021-07-28 00:15:00,73.0,73.0,,100.0,CLR:00,0.0
2021-07-28 01:15:00,73.0,72.0,,94.0,CLR:00,0.0
2021-07-28 02:15:00,73.0,72.0,,94.0,OVC:08 8,0.0
2021-07-28 03:15:00,73.0,73.0,,100.0,OVC:08 4,0.0
2021-07-28 04:15:00,75.0,74.0,,94.0,OVC:08 4,0.0
2021-07-28 05:15:00,75.0,75.0,,100.0,OVC:08 2,0.0
2021-07-28 06:15:00,77.0,76.0,,94.0,OVC:08 2,0.0
2021-07-28 07:15:00,77.0,77.0,,100.0,BKN:07 4,104.0
2021-07-28 08:15:00,81.0,78.0,,89.0,BKN:07 8,238.0
2021-07-28 09:15:00,82.0,78.0,,84.0,CLR:00,299.0
2021-07-28 10:15:00,86.0,80.0,,75.0,CLR:00,704.0
2021-07-28 11:15:00,88.0,80.0,,70.0,SCT:04 25 SCT:04 33,1104.0
2021-07-28 12:15:00,90.0,81.0,,66.0,BKN:07 34,986.0
2021-07-28 13:15:00,90.0,81.0,,66.0,SCT:04 50 SCT:04 60,1744.0
2021-07-28 14:15:00,88.0,80.0,,70.0,SCT:04 70 SCT:04 85 BKN:07 110,881.0
2021-07-28 15:15:00,86.0,81.0,,79.0,CLR:00,391.0
2021-07-28 16:15:00,77.0,74.0,0.01,89.0,SCT:04 12 SCT:04 33 OVC:08 95,29.0
2021-07-28 17:15:00,81.0,78.0,,89.0,CLR:00,1069.0
2021-07-28 18:15:00,79.0,75.0,,84.0,SCT:04 75,1044.0
2021-07-28 19:15:00,73.0,72.0,,94.0,CLR:00,171.0
2021-07-28 20:15:00,73.0,71.0,,89.0,BKN:07 12,0.0
2021-07-28 21:15:00,72.0,71.0,,94.0,CLR:00,0.0
2021-07-28 22:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-28 23:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-29 00:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-29 01:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-29 02:15:00,70.0,70.0,,100.0,CLR:00,0.0
2021-07-29 03:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-29 04:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-29 05:15:00,70.0,69.0,,94.0,CLR:00,0.0
2021-07-29 06:15:00,70.0,69.0,,94.0,OVC:08 3,0.0
2021-07-29 07:15:00,70.0,70.0,,100.0,OVC:08 3,80.0
2021-07-29 08:15:00,73.0,71.0,,89.0,SCT:04 17,260.0
2021-07-29 09:15:00,79.0,74.0,,79.0,CLR:00,370.0
2021-07-29 10:15:00,81.0,75.0,,79.0,CLR:00,698.0
2021-07-29 11:15:00,82.0,76.0,,74.0,CLR:00,1122.0
2021-07-29 12:15:00,86.0,78.0,,70.0,CLR:00,1442.0
2021-07-29 13:15:00,88.0,80.0,,70.0,CLR:00,1657.0
2021-07-29 14:15:00,90.0,79.0,,63.0,CLR:00,1838.0
2021-07-29 15:15:00,90.0,79.0,,63.0,CLR:00,1409.0
2021-07-29 16:15:00,90.0,79.0,,63.0,CLR:00,1736.0
2021-07-29 17:15:00,90.0,81.0,,66.0,CLR:00,1431.0
2021-07-29 18:15:00,88.0,79.0,,66.0,CLR:00,973.0
2021-07-29 19:15:00,82.0,77.0,,79.0,CLR:00,309.0
2021-07-29 20:15:00,81.0,75.0,,79.0,CLR:00,0.0
2021-07-29 21:15:00,81.0,75.0,,79.0,CLR:00,0.0
2021-07-29 22:15:00,81.0,77.0,,84.0,CLR:00,0.0
2021-07-29 23:15:00,81.0,75.0,,79.0,CLR:00,0.0
2021-07-30 00:15:00,79.0,75.0,,84.0,CLR:00,0.0
2021-07-30 01:15:00,77.0,74.0,,89.0,CLR:00,0.0
2021-07-30 02:15:00,77.0,74.0,,89.0,CLR:00,0.0
2021-07-30 03:15:00,77.0,76.0,,94.0,CLR:00,0.0
2021-07-30 04:15:00,77.0,76.0,,94.0,CLR:00,0.0
2021-07-30 05:15:00,77.0,76.0,,94.0,CLR:00,0.0
2021-07-30 06:15:00,77.0,77.0,,100.0,CLR:00,0.0
2021-07-30 07:15:00,79.0,78.0,,94.0,CLR:00,39.0
2021-07-30 08:15:00,81.0,78.0,,89.0,BKN:07 10,302.0
2021-07-30 09:15:00,82.0,78.0,,84.0,SCT:04 12,415.0
2021-07-30 10:15:00,86.0,81.0,,79.0,SCT:04 17,701.0
2021-07-30 11:15:00,88.0,81.0,,75.0,SCT:04 22,955.0
2021-07-30 12:15:00,90.0,82.0,,71.0,CLR:00,1402.0
2021-07-30 13:15:00,91.0,81.0,,63.0,CLR:00,1722.0
2021-07-30 14:15:00,91.0,81.0,,63.0,CLR:00,1847.0
2021-07-30 15:15:00,93.0,80.0,,56.0,CLR:00,1865.0
2021-07-30 16:15:00,90.0,79.0,,63.0,CLR:00,1535.0
2021-07-30 17:15:00,91.0,81.0,,63.0,CLR:00,1308.0
2021-07-30 18:15:00,86.0,,,79.0,,972.0
2021-07-30 19:15:00,81.0,80.0,,94.0,CLR:00,383.0
2021-07-30 20:15:00,81.0,80.0,,94.0,CLR:00,1.0
2021-07-30 21:15:00,79.0,79.0,,100.0,CLR:00,0.0
2021-07-30 22:15:00,77.0,77.0,,100.0,CLR:00,0.0
2021-07-30 23:15:00,77.0,77.0,,100.0,CLR:00,0.0
2021-07-31 00:15:00,77.0,76.0,,94.0,CLR:00,0.0
2021-07-31 01:15:00,75.0,75.0,,100.0,CLR:00,0.0
